{MaxDepth=13, NumFeatures=1, NumBaggingIterations=90, BreakTiesRandomly=true}	15.24%	87.99%	84.76%	85.10%	515.10ms
{MaxDepth=13, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=false}	15.24%	87.94%	84.76%	85.17%	564.80ms
{MaxDepth=13, NumFeatures=1, NumBaggingIterations=100, BreakTiesRandomly=true}	15.24%	87.89%	84.76%	85.06%	586.70ms
{MaxDepth=13, NumFeatures=1, NumBaggingIterations=100, BreakTiesRandomly=false}	15.24%	87.89%	84.76%	85.06%	601.50ms
{MaxDepth=0, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	15.26%	88.26%	84.74%	85.26%	857.00ms
{MaxDepth=14, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=true}	15.26%	88.15%	84.74%	85.21%	516.70ms
{MaxDepth=12, NumFeatures=1, NumBaggingIterations=80, BreakTiesRandomly=false}	15.26%	87.89%	84.74%	85.05%	382.90ms
{MaxDepth=12, NumFeatures=1, NumBaggingIterations=80, BreakTiesRandomly=true}	15.26%	87.89%	84.74%	85.05%	445.40ms
{MaxDepth=11, NumFeatures=2, NumBaggingIterations=100, BreakTiesRandomly=false}	15.26%	87.84%	84.74%	85.07%	513.10ms
{MaxDepth=12, NumFeatures=1, NumBaggingIterations=90, BreakTiesRandomly=true}	15.26%	87.78%	84.74%	84.98%	466.40ms
{MaxDepth=12, NumFeatures=1, NumBaggingIterations=90, BreakTiesRandomly=false}	15.26%	87.78%	84.74%	84.98%	530.20ms
{MaxDepth=13, NumFeatures=2, NumBaggingIterations=110, BreakTiesRandomly=true}	15.26%	87.77%	84.74%	85.07%	694.00ms
{MaxDepth=15, NumFeatures=2, NumBaggingIterations=80, BreakTiesRandomly=true}	15.28%	88.32%	84.72%	85.31%	472.50ms
{MaxDepth=12, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=true}	15.28%	87.88%	84.72%	84.99%	602.90ms
{MaxDepth=12, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=false}	15.28%	87.88%	84.72%	84.99%	661.70ms
{MaxDepth=15, NumFeatures=2, NumBaggingIterations=100, BreakTiesRandomly=false}	15.30%	88.11%	84.70%	85.20%	591.10ms
{MaxDepth=0, NumFeatures=1, NumBaggingIterations=90, BreakTiesRandomly=false}	15.30%	88.04%	84.70%	85.17%	518.50ms
{MaxDepth=0, NumFeatures=1, NumBaggingIterations=90, BreakTiesRandomly=true}	15.30%	88.04%	84.70%	85.17%	518.80ms
{MaxDepth=14, NumFeatures=2, NumBaggingIterations=80, BreakTiesRandomly=false}	15.30%	87.94%	84.70%	85.14%	521.50ms
{MaxDepth=0, NumFeatures=1, NumBaggingIterations=110, BreakTiesRandomly=true}	15.30%	87.93%	84.70%	85.13%	618.40ms
{MaxDepth=0, NumFeatures=1, NumBaggingIterations=110, BreakTiesRandomly=false}	15.30%	87.93%	84.70%	85.13%	623.90ms
{MaxDepth=10, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=false}	15.30%	87.04%	84.70%	84.40%	434.60ms
{MaxDepth=10, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=true}	15.30%	87.04%	84.70%	84.40%	439.70ms
{MaxDepth=13, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=false}	15.32%	88.30%	84.68%	85.18%	590.80ms
{MaxDepth=15, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=false}	15.32%	88.16%	84.68%	85.19%	525.50ms
{MaxDepth=0, NumFeatures=1, NumBaggingIterations=100, BreakTiesRandomly=true}	15.33%	88.03%	84.67%	85.14%	553.60ms
{MaxDepth=0, NumFeatures=1, NumBaggingIterations=100, BreakTiesRandomly=false}	15.33%	88.03%	84.67%	85.14%	557.50ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=110, BreakTiesRandomly=false}	15.33%	87.91%	84.67%	85.12%	569.60ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=110, BreakTiesRandomly=true}	15.33%	87.91%	84.67%	85.12%	576.60ms
{MaxDepth=13, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	15.35%	88.36%	84.65%	85.16%	797.10ms
{MaxDepth=11, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	15.35%	88.34%	84.65%	85.12%	652.20ms
{MaxDepth=14, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	15.35%	88.25%	84.65%	85.19%	535.80ms
{MaxDepth=14, NumFeatures=2, NumBaggingIterations=110, BreakTiesRandomly=true}	15.35%	88.09%	84.65%	85.10%	629.70ms
{MaxDepth=11, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=false}	15.37%	88.47%	84.63%	85.16%	586.10ms
{MaxDepth=11, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=false}	15.37%	88.42%	84.63%	85.18%	537.10ms
{MaxDepth=13, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	15.37%	88.21%	84.63%	85.13%	599.70ms
{MaxDepth=15, NumFeatures=2, NumBaggingIterations=120, BreakTiesRandomly=false}	15.37%	88.07%	84.63%	85.12%	709.30ms
{MaxDepth=13, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=false}	15.39%	88.29%	84.61%	85.15%	724.70ms
{MaxDepth=14, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=false}	15.39%	88.28%	84.61%	85.16%	673.30ms
{MaxDepth=15, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=true}	15.39%	88.27%	84.61%	85.23%	529.60ms
{MaxDepth=11, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=true}	15.39%	88.07%	84.61%	85.01%	454.60ms
{MaxDepth=14, NumFeatures=2, NumBaggingIterations=100, BreakTiesRandomly=false}	15.39%	88.02%	84.61%	85.08%	576.20ms
{MaxDepth=14, NumFeatures=2, NumBaggingIterations=120, BreakTiesRandomly=false}	15.39%	87.80%	84.61%	85.01%	698.90ms
{MaxDepth=15, NumFeatures=0, NumBaggingIterations=80, BreakTiesRandomly=true}	15.41%	88.55%	84.59%	85.24%	628.00ms
{MaxDepth=15, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=true}	15.41%	88.55%	84.59%	85.24%	632.00ms
{MaxDepth=13, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=true}	15.41%	88.27%	84.59%	85.15%	660.00ms
{MaxDepth=12, NumFeatures=2, NumBaggingIterations=110, BreakTiesRandomly=false}	15.41%	88.07%	84.59%	84.99%	681.40ms
{MaxDepth=13, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=true}	15.41%	87.85%	84.59%	84.91%	637.20ms
{MaxDepth=13, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=false}	15.41%	87.85%	84.59%	84.91%	648.30ms
{MaxDepth=11, NumFeatures=2, NumBaggingIterations=100, BreakTiesRandomly=true}	15.41%	87.84%	84.59%	84.89%	514.30ms
{MaxDepth=12, NumFeatures=0, NumBaggingIterations=90, BreakTiesRandomly=true}	15.43%	88.49%	84.57%	85.17%	666.10ms
{MaxDepth=12, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=true}	15.43%	88.49%	84.57%	85.17%	732.70ms
{MaxDepth=14, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	15.43%	88.29%	84.57%	85.17%	665.70ms
{MaxDepth=13, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	15.43%	88.12%	84.57%	85.00%	821.00ms
{MaxDepth=12, NumFeatures=2, NumBaggingIterations=120, BreakTiesRandomly=false}	15.43%	88.00%	84.57%	84.97%	682.60ms
{MaxDepth=14, NumFeatures=2, NumBaggingIterations=110, BreakTiesRandomly=false}	15.43%	87.85%	84.57%	84.98%	644.30ms
