{ConfidenceFactor=0.4, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	18.33%	85.19%	81.67%	82.14%	358.00ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=true}	18.33%	85.19%	81.67%	82.14%	360.00ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=true}	18.33%	85.19%	81.67%	82.14%	360.40ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	18.33%	85.19%	81.67%	82.14%	374.20ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	18.33%	85.19%	81.67%	82.14%	375.20ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	18.33%	85.19%	81.67%	82.14%	403.00ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=true}	18.33%	85.19%	81.67%	82.14%	403.10ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=2, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	18.40%	86.44%	81.60%	82.52%	290.20ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=2, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	18.40%	85.98%	81.60%	82.56%	266.30ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=2, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	18.53%	85.84%	81.47%	82.36%	276.90ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=2, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	18.64%	86.35%	81.36%	82.29%	270.40ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=2, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	18.70%	86.13%	81.30%	82.17%	251.70ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=0, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	18.85%	84.18%	81.15%	81.64%	159.90ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=0, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	18.85%	84.18%	81.15%	81.64%	169.70ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=0, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	18.85%	84.18%	81.15%	81.64%	180.50ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=0, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	18.85%	84.18%	81.15%	81.64%	230.20ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	18.98%	85.16%	81.02%	81.47%	231.40ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.03%	84.21%	80.97%	81.14%	212.30ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=4, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	19.13%	85.21%	80.87%	81.75%	330.00ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=4, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	19.13%	85.21%	80.87%	81.75%	330.60ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=true}	19.13%	85.21%	80.87%	81.75%	334.00ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=4, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	19.13%	85.21%	80.87%	81.75%	334.90ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=true}	19.13%	85.21%	80.87%	81.75%	342.80ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=true}	19.13%	85.21%	80.87%	81.75%	343.70ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=4, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	19.13%	85.21%	80.87%	81.75%	357.10ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=true}	19.13%	85.21%	80.87%	81.75%	379.70ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=1, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	19.31%	84.52%	80.69%	81.25%	156.90ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=1, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	19.31%	84.52%	80.69%	81.25%	161.40ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=1, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	19.31%	84.52%	80.69%	81.25%	172.60ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=1, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	19.31%	84.52%	80.69%	81.25%	175.30ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.41%	85.36%	80.59%	81.31%	224.40ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.46%	85.59%	80.54%	81.21%	189.50ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=5, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.46%	83.59%	80.54%	80.60%	178.10ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	19.48%	83.43%	80.52%	80.68%	200.20ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.50%	85.17%	80.50%	81.16%	228.80ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=4, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	19.52%	84.59%	80.48%	81.21%	330.30ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	19.52%	84.59%	80.48%	81.21%	330.90ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=4, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	19.52%	84.59%	80.48%	81.21%	332.90ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=4, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	19.52%	84.59%	80.48%	81.21%	332.90ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=4, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	19.52%	84.59%	80.48%	81.21%	342.80ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	19.52%	84.59%	80.48%	81.21%	344.10ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	19.52%	84.59%	80.48%	81.21%	344.10ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	19.52%	84.59%	80.48%	81.21%	390.10ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	19.55%	85.15%	80.45%	81.14%	228.90ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.55%	84.97%	80.45%	81.03%	204.10ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=2, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	19.61%	85.73%	80.39%	81.42%	285.60ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	19.65%	84.99%	80.35%	81.24%	364.80ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	19.65%	84.99%	80.35%	81.24%	367.50ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	19.65%	84.99%	80.35%	81.24%	368.80ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	19.65%	84.99%	80.35%	81.24%	370.20ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	19.65%	84.99%	80.35%	81.24%	370.90ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	19.65%	84.99%	80.35%	81.24%	382.70ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	19.65%	84.99%	80.35%	81.24%	406.80ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	19.65%	84.99%	80.35%	81.24%	411.90ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.70%	84.19%	80.30%	80.51%	221.20ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.76%	84.26%	80.24%	80.51%	195.70ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=7, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.85%	83.28%	80.15%	80.04%	159.80ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=8, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	19.93%	82.30%	80.07%	79.80%	143.00ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=1, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.13%	84.35%	79.87%	80.48%	154.00ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=1, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.13%	84.35%	79.87%	80.48%	157.90ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=1, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.13%	84.35%	79.87%	80.48%	160.10ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=1, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.13%	84.35%	79.87%	80.48%	173.10ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	20.19%	85.20%	79.81%	80.63%	227.80ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	20.19%	84.64%	79.81%	80.53%	209.40ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=5, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	20.24%	84.57%	79.76%	80.63%	306.20ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=5, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	20.24%	84.57%	79.76%	80.63%	309.20ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=5, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	20.24%	84.57%	79.76%	80.63%	309.20ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=5, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	20.24%	84.57%	79.76%	80.63%	321.00ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=5, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	20.24%	84.57%	79.76%	80.63%	323.20ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=5, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	20.24%	84.57%	79.76%	80.63%	325.00ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=5, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=false}	20.24%	84.57%	79.76%	80.63%	327.70ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=5, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=false}	20.24%	84.57%	79.76%	80.63%	357.80ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=6, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	20.24%	84.52%	79.76%	80.39%	161.00ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	20.30%	84.80%	79.70%	80.52%	212.50ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=0, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.30%	84.17%	79.70%	80.36%	177.40ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=0, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.30%	84.17%	79.70%	80.36%	178.70ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=0, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.30%	84.17%	79.70%	80.36%	179.30ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=0, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.30%	84.17%	79.70%	80.36%	284.60ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.37%	82.58%	79.63%	79.56%	113.50ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.37%	82.58%	79.63%	79.56%	115.60ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.37%	82.58%	79.63%	79.56%	116.50ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=3, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	20.37%	82.58%	79.63%	79.56%	121.40ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=4, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	20.39%	84.94%	79.61%	80.48%	194.90ms
{ConfidenceFactor=0.2, MinNumObjPerLeaf=2, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	20.39%	83.60%	79.61%	80.22%	126.70ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=2, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	20.39%	83.60%	79.61%	80.22%	132.10ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=2, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	20.39%	83.60%	79.61%	80.22%	137.20ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=2, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	20.39%	83.60%	79.61%	80.22%	147.00ms
{ConfidenceFactor=0.3, MinNumObjPerLeaf=8, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=true}	20.39%	83.44%	79.61%	79.97%	137.50ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=3, ReducedErrorPruning=false, Unpruned=false, MDLCorrection=false}	20.41%	84.73%	79.59%	80.33%	193.40ms
{ConfidenceFactor=0.1, MinNumObjPerLeaf=5, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	20.48%	84.04%	79.52%	80.13%	299.10ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=5, ReducedErrorPruning=false, Unpruned=true, MDLCorrection=true}	20.48%	84.04%	79.52%	80.13%	305.30ms
{ConfidenceFactor=0.4, MinNumObjPerLeaf=5, ReducedErrorPruning=true, Unpruned=true, MDLCorrection=true}	20.48%	84.04%	79.52%	80.13%	307.50ms
