{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=true}	3.29%	3.45%	2.98%	4442.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=false}	3.14%	2.88%	2.64%	2916.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=true}	2.89%	3.53%	2.92%	2898.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=false}	2.85%	2.05%	2.18%	3286.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=true}	2.59%	2.22%	2.22%	3306.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=false}	3.02%	2.05%	2.22%	3695.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=true}	2.95%	2.30%	2.39%	3758.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=false}	3.40%	2.96%	2.77%	4067.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=true}	3.15%	2.30%	2.45%	4034.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=false}	3.40%	2.96%	2.77%	4578.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=true}	3.14%	2.30%	2.44%	4609.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=false}	3.42%	3.12%	2.86%	3069.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=true}	3.23%	3.12%	2.73%	3058.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=90, BreakTiesRandomly=false}	4.28%	4.27%	3.84%	3434.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=90, BreakTiesRandomly=true}	3.23%	3.12%	2.74%	3479.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=100, BreakTiesRandomly=false}	4.23%	4.27%	3.82%	3885.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=100, BreakTiesRandomly=true}	3.23%	3.12%	2.74%	3758.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=110, BreakTiesRandomly=false}	4.52%	4.77%	4.21%	4323.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=110, BreakTiesRandomly=true}	3.67%	3.78%	3.33%	4198.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=true}	3.82%	3.62%	3.25%	4692.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=false}	4.41%	4.52%	4.03%	4665.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=80, BreakTiesRandomly=true}	3.07%	3.70%	3.07%	3094.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=80, BreakTiesRandomly=false}	4.33%	3.45%	3.61%	3122.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=90, BreakTiesRandomly=false}	3.88%	2.96%	3.14%	3476.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=90, BreakTiesRandomly=true}	2.94%	2.55%	2.56%	3460.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=10, NumBaggingIterations=100, BreakTiesRandomly=true}	3.20%	2.63%	2.70%	4006.00ms
