{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	12.69%	86.57%	87.31%	86.76%	740.40ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	13.06%	85.95%	86.94%	86.22%	731.80ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	12.56%	86.77%	87.44%	86.93%	734.80ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	13.02%	85.94%	86.98%	86.25%	908.80ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	12.69%	86.57%	87.31%	86.76%	730.50ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	12.98%	86.01%	87.02%	86.31%	903.00ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	12.56%	86.77%	87.44%	86.93%	719.10ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	13.02%	85.94%	86.98%	86.25%	915.50ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	12.69%	86.57%	87.31%	86.76%	732.10ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	12.98%	86.01%	87.02%	86.31%	902.80ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	12.56%	86.77%	87.44%	86.93%	731.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	13.48%	85.37%	86.52%	85.71%	685.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	13.27%	85.80%	86.73%	86.04%	681.80ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	13.38%	85.55%	86.62%	85.85%	692.80ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	13.19%	85.96%	86.81%	86.19%	698.80ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	13.48%	85.37%	86.52%	85.71%	683.50ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	13.27%	85.80%	86.73%	86.04%	684.70ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	13.38%	85.55%	86.62%	85.85%	687.30ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	13.19%	85.96%	86.81%	86.19%	682.40ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	13.41%	85.42%	86.59%	85.78%	869.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	13.27%	85.80%	86.73%	86.04%	693.60ms
