{ConfidenceFactor=0.4, NumFolds=1, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	36.31%	24.14%	25.41%	9.00ms
{ConfidenceFactor=0.4, NumFolds=1, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	34.64%	24.55%	24.86%	13.00ms
{ConfidenceFactor=0.3, NumFolds=3, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	33.09%	23.97%	25.11%	10.00ms
{ConfidenceFactor=0.2, NumFolds=2, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	33.31%	23.97%	25.22%	26.00ms
{ConfidenceFactor=0.4, NumFolds=3, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	34.64%	24.55%	24.86%	9.00ms
{ConfidenceFactor=0.3, NumFolds=1, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	33.09%	23.97%	25.11%	10.00ms
{ConfidenceFactor=0.2, NumFolds=3, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	34.64%	24.55%	24.86%	25.00ms
{ConfidenceFactor=0.3, NumFolds=2, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	36.31%	24.14%	25.41%	8.00ms
{ConfidenceFactor=0.4, NumFolds=3, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	36.31%	24.14%	25.41%	26.00ms
{ConfidenceFactor=0.2, NumFolds=3, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	33.31%	23.97%	25.22%	24.00ms
{ConfidenceFactor=0.3, NumFolds=3, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	33.09%	23.97%	25.11%	10.00ms
{ConfidenceFactor=0.4, NumFolds=1, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	33.09%	23.97%	25.11%	27.00ms
{ConfidenceFactor=0.2, NumFolds=3, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	33.31%	23.97%	25.22%	22.00ms
{ConfidenceFactor=0.2, NumFolds=3, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	35.78%	22.91%	23.73%	18.00ms
{ConfidenceFactor=0.3, NumFolds=3, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	32.69%	25.12%	25.59%	9.00ms
{ConfidenceFactor=0.4, NumFolds=3, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	34.64%	24.55%	24.86%	10.00ms
{ConfidenceFactor=0.2, NumFolds=3, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	36.53%	24.14%	25.52%	23.00ms
{ConfidenceFactor=0.4, NumFolds=2, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	32.69%	25.12%	25.59%	8.00ms
{ConfidenceFactor=0.3, NumFolds=2, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	34.64%	24.55%	24.86%	9.00ms
{ConfidenceFactor=0.4, NumFolds=2, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	33.09%	23.97%	25.11%	38.00ms
{ConfidenceFactor=0.4, NumFolds=2, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	34.64%	24.55%	24.86%	9.00ms
{ConfidenceFactor=0.4, NumFolds=1, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	33.09%	23.97%	25.11%	28.00ms
{ConfidenceFactor=0.2, NumFolds=3, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	33.31%	23.97%	25.22%	9.00ms
{ConfidenceFactor=0.2, NumFolds=3, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	34.64%	24.55%	24.86%	25.00ms
{ConfidenceFactor=0.4, NumFolds=1, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	36.31%	24.14%	25.41%	21.00ms
{ConfidenceFactor=0.3, NumFolds=1, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	34.64%	24.55%	24.86%	28.00ms
{ConfidenceFactor=0.4, NumFolds=2, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	36.31%	24.14%	25.41%	14.00ms
{ConfidenceFactor=0.4, NumFolds=3, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	33.09%	23.97%	25.11%	8.00ms
