{ConfidenceFactor=0.1, MinNumObj=1, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	30.96%	25.86%	25.59%	71.00ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	39.03%	26.93%	26.95%	20.00ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	35.78%	22.91%	23.73%	49.00ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	35.78%	22.91%	23.73%	44.00ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	36.58%	24.88%	28.39%	31.00ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	39.94%	28.16%	28.96%	25.00ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	30.90%	25.12%	24.63%	19.00ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	34.64%	24.55%	24.86%	42.00ms
{ConfidenceFactor=0.1, MinNumObj=1, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	31.65%	24.71%	25.70%	63.00ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	34.64%	24.55%	24.86%	44.00ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	37.94%	25.70%	28.68%	27.00ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	32.69%	25.12%	25.59%	71.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	36.65%	26.60%	28.64%	21.00ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	47.99%	35.96%	39.44%	9.00ms
{ConfidenceFactor=0.1, MinNumObj=1, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	34.28%	27.34%	27.79%	58.00ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	39.03%	26.93%	26.95%	29.00ms
{ConfidenceFactor=0.1, MinNumObj=1, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	34.28%	27.34%	27.79%	32.00ms
{ConfidenceFactor=0.1, MinNumObj=1, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	31.64%	24.88%	25.69%	76.00ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	36.58%	24.88%	28.39%	9.00ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	30.45%	23.97%	22.96%	25.00ms
