Resource URI	root.title	Graphics.GraphicType	Graphics.GraphicsManufacturer	Graphics.Graphicscard	Graphics.GraphicsMemory	KeySpecification.Processormanufacturer	Processor.ClockSpeed	Processor.ProcessorModel	Processor.ProcessorNumber	Storage.Harddrivecapacity	Memory.Memorytype	Memory.RAMMemory	root.price	Media.OpticalDrive	Operatingsystem.OperatingSystem	Warranty.ManufacturerWarranty	KeySpecification.Screensize	KeySpecification.Storage	DisplayandKeyboard.ScreenResolution	Battery.BatteryRunTime
http://www.debenhamsplus.com/laptops/p/1171121/acer-travelmate-p238-m-core-i5-6200u-4gb-128gb-ssd-13.3-inch-windows-10-professional-laptop	acer travelmate p238-m core i5-6200u 4gb 128gb ssd 13.3 inch windows 10 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u		ddr3l sdram	4gb	£126.97	no optical drive	windows 10 pro	1 year warranty	13.3in	128gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1165581/acer-travelmate-p658-m-core-i5-6200u-8gb-128gb-ssd-15.6-inch-windows-10-professional-laptop	acer travelmate p658-m core i5-6200u 8gb 128gb ssd 15.6 inch windows 10 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u		ddr4 sdram	8gb	£184.97	no optical drive	windows 10 pro	1 year warranty	15.6in	128gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1167219/msi-dominator-gt72vr-7rd-core-i7-7700hq-16gb-1tb-256gb-ssd-geforce-gtx-1060-dvd-rw-17.3-inch-windows	msi dominator gt72vr 7rd core i7-7700hq 16gb 1tb 256gb ssd geforce gtx 1060 dvd-rw 17.3 inch windows	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.8	intel core i7	i7-7700hq	1	ddr4 sdram	16gb	£337.97	dvd-rw	windows 10	2 years warranty	17.3in	256	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1170421/hp-pavilion-x360-13-u116na-core-i3-7100u-8gb-256gb-ssd-13.3-inch-windows-10-convertible-laptop	hp pavilion x360 13-u116na core i3-7100u 8gb 256gb ssd 13.3 inch windows 10 convertible laptop	integrated				intel	2.4ghz	intel core i3	7100u			8gb	£83.97	no optical drive	windows 10	1 year warranty	13.3in	256gb		
http://www.debenhamsplus.com/laptops/p/1185755/toshiba-satellite-pro-r40-c-12w-intel-pentium-4405u-4gb-128gb-ssd-14-inch-windows-10-professional-la	toshiba satellite pro r40-c-12w intel pentium 4405u 4gb 128gb ssd 14 inch windows 10 professional la	integrated				intel	2.1ghz	intel pentium	4405u		ddr3l sdram	4gb	£106.97	dvd-rw	windows 10 pro	1 year warranty	14in	128gb	1366 x 768	8hours
http://www.debenhamsplus.com/laptops/p/1103950/hp-probook-650-g-core-i5-600u-4gb-500gb-hdd-15.6-inch-windows-7-professional-laptop	hp probook 650 g2 core i5-6200u 4gb 500gb 15.6 inch windows 7 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u	500gb	ddr4 sdram	4gb	£114.97	dvd-rw	windows 7 pro	1 year warranty	15.6in	500gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1160818/panasonic-toughbook-intel-core-i5-4310u-4gb-500gb-14-inch-windows-10-rugged-laptop	panasonic toughbook 53 core i5-4310u 4gb 500gb 14 inch windows 10 laptop	integrated				intel	2ghz	intel core i5	4310u	500gb	ddr3l sdram	4gb	£239.97	dvd-rw	windows 10 pro	3 year warranty	14in	500gb	1366 x 768	15hours
http://www.debenhamsplus.com/laptops/p/1110882/lenovo-yoga-460-touch-14-intel-core-i7-6500u-8gb-256gb-ssd-win10-pro-multitouch-covertible-laptop	lenovo yoga 460 core i7-6500u 8gb 256gb ssd 14 inch windows 10 professional touchscreen covertible l	integrated				intel	2.5ghz	intel core i7	6500u		ddr3l sdram	8gb	£211.97	no optical drive	windows 10 pro	1 year warranty	14in	256gb	1920 x 1080	10hours
http://www.debenhamsplus.com/laptops/p/1165686/acer-predator-g9-593-core-i7-6700hq-16gb-1tb-128gb-ssd-geforce-gtx-1060-6gb-dvd-rw-15.6-inch-win-10	acer predator g9-593 core i7-6700hq 16gb 1tb 128gb ssd geforce gtx 1060 6gb dvd-rw 15.6 inch win 10	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.6	intel core i7	6700hq	1	ddr4 sdram	16gb	£259.97	dvd-rw	windows 10	1 year warranty	15.6in	128	1920 x 1080	3hours
http://www.debenhamsplus.com/laptops/p/1151553/lenovo-yogabook-intel-atom-z8550-4gb-64gb-10.1-inch-android-6.0-tablet-grey	lenovo yogabook intel atom z8550 4gb 64gb 10.1 inch android 6.0 2 in 1 tablet / laptop - grey					intel	1.44ghz	atom x5	z8550	64gb	lpddr3 sdram	4gb	£49.97	none	android 6.0 (marshmallow)	1 year warranty	10.1inch		1920 x 1200	13hours
http://www.debenhamsplus.com/laptops/p/1167262/msi-stealth-pro-gs63vr-7rf-core-i7-7700hq-16gb-2tb-256gb-ssd-geforce-gtx-1060-15.6-inch-windows-10-g	msi stealth pro gs63vr 7rf core i7-7700hq 16gb 2tb 256gb ssd geforce gtx 1060 15.6 inch windows 10 g	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.6ghz	intel core i7	7700hq	2tb		16gb	£206.97		windows 10	2 year warranty	15.6in	2tb		
http://www.debenhamsplus.com/laptops/p/1213901/acer-travelmate-spin-b1-intel-celeron-n3450-4gb-64gb-ssd-11.6-inch-windows-10-professional-convertible-laptop	acer travelmate spin b1 intel celeron n3450 4gb 64gb ssd 11.6 inch windows 10 professional convertible laptop	integrated		hd graphics 500		intel	1.1ghz	intel celeron	3340			4gb	£359		windows 10		11.6in	64gb		
http://www.debenhamsplus.com/laptops/p/1064977/msi-wt7-6ql-615uk-core-i7-6700hq-16gb-18gb-ssd-1tb-dvdsm-nvidia-quadro-m4000m-17.3-windows-10-professional-laptop	msi wt72 6ql 615uk core i7-6700hq 16gb 1tb+128gb ssd quadro m4000m dvd-rw 17.3 inch windows 10 prof	dedicated	nvidia			intel	2.6ghz	intel core i7	6700hq	1tb		16gb	£686.97	dvd-rw	windows 10 pro	1 year warranty	17.3in	1tb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1139284/hp-elitebook-820-g3-core-i5-6300u-2.4ghz-8gb-256gb-12.5-inch-windows-7-professional-laptop	hp elitebook 820 g3 core i5-6300u 8gb 256gb 12.5 inch windows 7 professional laptop	integrated				intel	2.4ghz	intel core i5	6300u			8gb	£302.97	no optical drive	windows 7 pro	3 year warranty	12.5in	256gb		
http://www.debenhamsplus.com/laptops/p/1186863/dell-vostro-5568-core-i3-6006u-4gb-500gb-15.6-inch-windows-10-professional-laptop	dell vostro 5568 core i3-6006u 4gb 500gb 15.6 inch windows 10 professional laptop	integrated				intel	2ghz	intel core i3	6006u	500gb	ddr4 sdram	4gb	£101.97	no optical drive	windows 10 pro	1 year warranty	15.6in	500gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1167207/msi-titan-sli-gt83vr-7re-core-i7-7920hq-32gb-1tb-512gb-ssd-2xgeforce-gtx-1070-blu-ray-18.4-inch-wind	msi titan sli gt83vr 7re core i7-7920hq 32gb 1tb 512gb ssd 2xgeforce gtx 1070 blu-ray 18.4 inch wind	dedicated	nvidia	geforce gtx 1070	8gb	intel	4.1	intel core i7	7920hq	1		32gb	£414.97	blu ray	windows 10	2 year warranty	18.4inch	512		
http://www.debenhamsplus.com/laptops/p/1200521/msi-apache-pro-ge72mvr-core-i7-7700hq-16gb-1tb-512-gb-ssd-geforce-gtx-1070-17.3-inch-windows-10-gaming-laptop	msi apache pro ge72mvr core i7-7700hq 16gb 1tb + 512 gb ssd geforce gtx 1070 17.3 inch windows 10 gaming laptop	dedicated	nvidia	geforce gtx 1070	8gb	intel	2.8ghz	intel core i7	7700hq	1tb		16gb	£353.97	none	windows 10	2 year warranty	17.3in	512gb		
http://www.debenhamsplus.com/laptops/p/1111418/apple-macbook-core-m5-1.ghz-8gb-51gb-1-inch-os-x-10.10-yosemite-laptop-in-rose-gold	apple macbook core m5 8gb 512gb 12 inch os x 10.12 sierra laptop - rose gold 2015	integrated				intel	1.2ghz	core m5			lpddr3 sdram	8gb	£1425	no optical drive	os x 10.12 sierra	1 year warranty	12in	512gb	2304 x 1440	11hours
http://www.debenhamsplus.com/laptops/p/1212513/acer-travelmate-p259-intel-core-i3-6100u-4gb-128gb-ssd-15.6-inch-windows-10-professional-laptop	acer travelmate p259 intel core i3-6100u 4gb 128gb ssd 15.6 inch windows 10 professional laptop	integrated				intel		intel core i3	6100u			4gb	£60.97	no optical drive	windows 10 pro	1 year warranty	15.6in	128gb		
http://www.debenhamsplus.com/laptops/p/1175187/asus-pro-p2530ua-core-i5-6200u-4gb-500gb-dvd-rw-15.6-inch-windows-10-professional-laptop	asus pro p2530ua core i5-6200u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u	500gb	ddr4 sdram	4gb	£77.97	dvd-rw	windows 10 pro	3 year warranty	15.6in	500gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1122729/hp-pavilion-gaming-17-ab002na-core-i5-6300hq-8gb-1tb-128gb-ssd-nvidia-geforce-gtx960m-2gb-17.3-inch-full-hd-windows-10-gaming-laptop	hp pavilion gaming 17-ab002na core i5-6300hq 8gb 1tb + 128gb ssd nvidia geforce gtx960m 2gb 17.3 inch full hd windows 10 gaming laptop												£209.97							
http://www.debenhamsplus.com/laptops/p/1122532/acer-aspire-vn7-59g-core-i5-6300hq-8gb-1tb-nvidia-geforce-gtx-960m-15.6-inch-windows-10-laptop	acer aspire v nitro vn7-592g core i5-6300hq 8gb 1tb geforce gtx 960m 15.6 inch windows 10 laptop	dedicated		geforce gtx 960m	4gb	intel	2.3ghz	intel core i5	6300hq	1tb	ddr4 sdram	8gb	£102.97	no optical drive	windows 10	1 year warranty	15.6in	1tb	1920 x 1080	6hours
http://www.debenhamsplus.com/laptops/p/1115532/hp-elitebook-840-g3-core-i5-600u-4gb-500gb-hdd-14-inch-windows-7-professional-laptop	hp elitebook 840 g3 core i5-6200u 4gb 500gb 14 inch windows 7 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u	500gb	ddr4 sdram	4gb	£164.97	no optical drive	windows 7 pro	3 year warranty	14in	500gb	1920 x 1080	10.5hours
http://www.debenhamsplus.com/laptops/p/1151544/lenovo-ideapad-110-intel-pentium-n3710-8gb-1tb-dvd-rw-15.6-inch-windows-10-laptop	lenovo ideapad 110 intel pentium n3710 8gb 1tb dvd-rw 15.6 inch windows 10 laptop	integrated				intel	1.6ghz	intel pentium	n3710	1tb	ddr3l sdram	8gb	£94.97	dvd-rw	windows 10	1 year warranty	15.6in	1tb	1366 x 768	3hours
http://www.debenhamsplus.com/laptops/p/1175692/lenovo-v110-core-i3-6006u-4gb-128gb-ssd-dvd-rw-15.6-win-10-laptop	"lenovo v110 core i3-6006u 4gb 128gb ssd dvd-rw 15.6"" win 10 laptop"	integrated				intel	2ghz	intel core i3	6006u		ddr4 sdram	4gb	£91.97	dvd-rw	windows 10	1 year warranty	15.6in	128gb	1366 x 768	5.5hours
http://www.debenhamsplus.com/laptops/p/1204419/hp-probook-640-g2-core-i5-6200u-4gb-500gb-14-inch-dvd-rom-windows-10-pro-laptop	hp probook 640 g2 core i5-6200u 4gb 500gb 14 inch dvd-rom windows 10 pro laptop	integrated				intel	2.3ghz	intel core i5	6200u	500gb		4gb	£131.97	dvd-rw	windows 10	1 year warranty	14in	500gb		
http://www.debenhamsplus.com/laptops/p/1141582/switch-12-alpha-sa5-271p-aluminium-12.0-inch-ci3-6100u-4gb-128gb-ssd-win10pro	acer switch alpha sa5-271p core i3-6100u 4gb 128gb ssd 12 inch windows 10 professional laptop	integrated				intel	2.3ghz	intel core i3	6100u		lpddr3 sdram	4gb	£719	no optical drive	windows 10 pro	1 year warranty	12in	128gb	2160 x 1440	
http://www.debenhamsplus.com/laptops/p/1170592/msi-gp62-6qf-leopard-pro-core-i5-6300hq-8gb-1tb-128gb-ssd-geforce-gtx-960m-15.6-inch-windows-10-gaming-laptop	msi gp62 6qf leopard pro core i5-6300hq 8gb 1tb + 128gb ssd geforce gtx 960m 15.6 inch windows 10 gaming laptop	dedicated	nvidia	geforce gtx 960m	2gb	intel	2.3ghz	intel core i5	6300hq	1tb		8gb	£73.98		windows 10	1 year warranty	15.6in	1tb		
http://www.debenhamsplus.com/laptops/p/1205903/new-apple-macbook-intel-core-m3-1.2ghz-256gb-ssd-12-inch-laptop-space-grey	new apple macbook intel core m3 1.2ghz 256gb ssd 12 inch laptop - space grey	integrated				intel	1.2ghz	core m3			lpddr3 sdram	8gb	£1175	no optical drive	os x 10.12 sierra	1 year warranty	12in	256gb	2304 x 1440	12hours
http://www.debenhamsplus.com/laptops/p/1192624/acer-switch-v-10-sw5-017-atom-x5-z8300-2gb-32gb-10.1-inch-windows-10-touchscreen-2-in-1-convertible-laptop-in-white	acer switch v 10 sw5-017 atom x5-z8300 2gb 32gb 10.1 inch windows 10 touchscreen 2 in 1 convertible laptop in white	integrated				intel		intel atom	z8300	32gb	ddr3l sdram	2gb	£32.97	no optical drive	windows 10	1 year warranty	10.1in	32gb	1280 x 800	
http://www.debenhamsplus.com/laptops/p/1186790/asus-15.6-x540ya-xx055t-amd-a8-7410-8gb-1tb-windows-10-laptop	"asus 15.6"" x540ya-xx055t amd a8-7410 8gb 1tb windows 10 laptop"	integrated	amd			amd	2.2ghz	amd a8	7410	1tb	ddr3l sdram	8gb	£29.97	dvd-rw	windows 10	1 year warranty	15.6in	1tb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1212509/toshiba-a50-c-206-core-i5-6200u-8gb-256gb-ssd-15.6-inch-windows-10-laptop	toshiba a50-c-206 core i5-6200u 8gb 256gb ssd 15.6 inch windows 10 laptop	integrated				intel		intel core i5	6200u			8gb	£98.97	no optical drive	windows 10	1 year warranty	15.6in	256gb		
http://www.debenhamsplus.com/laptops/p/1167265/msi-phantom-pro-gs43vr-7re-core-i7-7700hq-16gb-1tb-256gb-ssd-geforce-gtx-1060-14-inch-windows-10-gam	msi phantom pro gs43vr 7re core i7-7700hq 16gb 1tb 256gb ssd geforce gtx 1060 14 inch windows 10 gam	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.8ghz	intel core i7	7700hq	1tb		16gb	£1632		windows 10	2 year warranty	14in	256gb		
http://www.debenhamsplus.com/laptops/p/1088691/hp-zbook-15u-i7-6500u-15.6-8gb1t-pc-core-i7-6500u-15.6-fhd-ag-led-sva-dsc-8gb-ddr4-ram-1tb-hdd-bluetooth-3-cell-battery-fingerprint-reader-windows-10-professional-downgrad	hp zbook 15u g3 core i7-6500u 8gb 1tb 15.6 inch windows 7 professional laptop	integrated				intel	2.5ghz	intel core i7	6500u	1tb	ddr4 sdram	8gb	£247.98	no optical drive	windows 7 pro	3 year warranty	15.6in	1tb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1174941/hp-elitebook-820-g4-core-i5-7200u-4gb-256gb-ssd-12.5-inch-windows-10-professional-laptop	hp elitebook 820 g4 core i5-7200u 4gb 256gb ssd 12.5 inch windows 10 professional laptop	integrated				intel	2.5ghz	intel core i5	7200u		ddr4 sdram	4gb	£249.97	no optical drive	windows 10 pro	3 year warranty	12.5in	256gb	1366 x 768	14.75hours
http://www.debenhamsplus.com/laptops/p/1167257/msi-stealth-pro-gs73vr-7rf-core-i7-7700hq-8gb-2tb-128gb-ssd-geforce-gtx-1060-17.3-inch-windows-10	msi stealth pro gs73vr 7rf core i7-7700hq 8gb 2tb + 128gb ssd geforce gtx 1060 17.3 inch windows 10	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.8ghz	intel core i7	i7-7700hq	2tb	ddr4 sdram	8gb	£204.97		windows 10	2 years warranty	17.3in	2tb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1151557/lenovo-yogabook-intel-atom-z8550-4gb-64gb-10.1-inch-android-6.0-tablet-gold	lenovo yogabook intel atom z8550 4gb 64gb 10.1 inch android 6.0 tablet - gold					intel	1.44ghz	intel atom	z8550	64gb	lpddr3 sdram	4gb		none	android 6.0 (marshmallow)	1 year warranty	10.1in		1920 x 1200	13hours
http://www.debenhamsplus.com/laptops/p/1186884/dell-vostro-3568-core-i3-6006u-4gb-500gb-dvd-rw-15.6-inch-windows-10-professional-laptop	dell vostro 3568 core i3-6006u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop	integrated				intel	2ghz	intel core i3	6006u	500gb	ddr4 sdram	4gb	£52.97	dvd-rw	windows 10 pro	1 year warranty	15.6in	500gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1132331/msi-titan-sli-4k-gt73vr-6re-064uk-core-i7-6820hk-32gb-1tb-512gb-gtx-1070-8gb-17.3-inch-windows-10-gaming-laptop	msi titan sli 4k gt73vr 6re-064uk core i7-6820hk 32gb 1tb + 512gb geforce gtx 1070 17.3 inch windows	dedicated	nvidia	geforce gtx 1070	8gb	intel	2.7ghz	intel core i7	6820hk	1tb		32gb	£874.97		windows 10	2 year warranty	17.3in	512gb		
http://www.debenhamsplus.com/laptops/p/1209469/hewlett-packard-hp-850-g4-core-i5-7200u-8-gb-256gb-ssd-15.6-inch-windows-10-pro-laptop	hewlett packard hp 850 g4 core i5-7200u - 8 gb 256gb ssd 15.6 inch windows 10 pro laptop	integrated				intel		intel core i5	7200u			8gb	£208.97	no optical drive	windows 10 pro	1 year warranty	15.6in	256gb		
http://www.debenhamsplus.com/laptops/p/1192633/acer-travelmate-b117-mp-p2xu-intel-pentium-n3710-4gb-500gb-11.6-inch-windows-10-laptop	acer travelmate b117-mp-p2xu intel pentium n3710 4gb 500gb 11.6 inch windows 10 laptop	integrated				intel	1.6ghz	intel pentium	n3710	500gb	ddr3l sdram	4gb	£61.97	no optical drive	windows 10	1 year warranty	11.6in	500gb	1366 x 768	12hours
http://www.debenhamsplus.com/laptops/p/1170278/hp-probook-470-g4-core-i7-7500u-8gb-1tb-256gb-ssd-dvd-rw-17.3-inch-windows-10-professional-laptop	hp probook 470 g4 core i7-7500u 8gb 1tb + 256gb ssd dvd-rw 17.3 inch windows 10 professional laptop	integrated				intel	2.7ghz	intel core i7	7500u	1tb	ddr4 sdram	8gb	£155.97	dvd-rw	windows 10 pro	1 year warranty	17.3in	256gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1200868/medion-p7647-core-i7-7500u-16gb-1.5tb-256gb-ssd-geforce-gtx-950m-dvd-rw-17.3-inch-windows-10-gaming-laptop	medion p7647 core i7-7500u 16gb 1.5tb + 256gb ssd geforce gtx 950m dvd-rw 17.3 inch windows 10 gaming laptop	dedicated	nvidia	geforce gtx 950m	4gb	intel	2.7ghz	intel core i7	7500u	1.5tb		16gb	£76.97	dvd-rw	windows 10	1 year warranty	17.3in	256gb		
http://www.debenhamsplus.com/laptops/p/1205904/new-apple-macbook-core-i5-1.3ghz-8gb-512gb-12-inch-laptop-space-grey	new apple macbook core i5 1.3ghz 8gb 512gb 12 inch laptop - space grey	integrated				intel	1.3ghz	intel core i5			lpddr3 sdram	8gb	£1435	no optical drive	os x 10.12 sierra	1 year warranty	12in	512gb	2304 x 1440	12hours
http://www.debenhamsplus.com/laptops/p/1199075/fujitsu-lifebook-a555-core-i3-5005u-4gb-500gb-15.6-inch-windows-10-professional-laptop	fujitsu lifebook a555 core i3-5005u 4gb 500gb 15.6 inch windows 10 professional laptop	integrated				intel	2ghz	intel core i3	5005u		ddr3l sdram	4gb	£68.97	no optical drive	windows 10	3 year warranty	15.6in		1366 x 768	11hour(s)
http://www.debenhamsplus.com/laptops/p/1213703/acer-switch-sw312-31-pentium-n4200-4gb-64gb-emmc-12.2-inch-windows-10-laptop-aluminium	acer switch sw312-31 pentium n4200 4gb 64gb emmc 12.2 inch windows 10 laptop - aluminium	integrated				intel		intel pentium	n4200			4gb	£70.97	no optical drive	windows 10	1 year warranty	12.3in	64gb		
http://www.debenhamsplus.com/laptops/p/1170065/asus-x553sa-xx208t-intel-pentium-n3700-4gb-1tb-dvd-rw-15.6-inch-windows-10-laptop-white	asus x553sa-xx208t intel pentium n3700 4gb 1tb dvd-rw 15.6 inch windows 10 laptop - white	integrated				intel	1.6ghz	intel pentium	n3700	1tb	ddr3l sdram	4gb	£44.97	dvd-rw	windows 10	1 year warranty	15.6in	1tb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1188202/hp-elitebook-840-g4-core-i7-7500u-8gb-512gb-ssd-14-inch-windows-10-professional-laptop	hp elitebook 840 g4 core i7-7500u 8gb 512gb ssd 14 inch windows 10 professional laptop	integrated				intel	2.7ghz	intel core i7	7500u			8gb	£129.97	no optical drive	windows 10 pro	1 year warranty	14in	512gb		
http://www.debenhamsplus.com/laptops/p/1132335/msi-dominator-gt72vr-6rd-037uk-core-i7-6700hq-16gb-1tb-256gb-ssd-gtx-1060-6gb-17.3-inch-windows-10-gaming-laptop	msi dominator gt72vr 6rd -037uk core i7-6700hq 16gb 1tb + 256gb ssd geforce gtx 1060 17.3 inch windo	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.6ghz	intel core i7	6700hq	1tb		16gb	£424.97		windows 10	2 year warranty	17.3in	256gb		
http://www.debenhamsplus.com/laptops/p/1152516/toshiba-satellite-pro-a50-c-218-15.6-inch-fhd-core-i7-6500u-8gb-256gb-ssd-nvidia-2gb-dvd-win-10-pro-laptop	toshiba tecra a50-c-218 core i7-6500u 16gb 256gb ssd geforce 930m dvd-rw 15.6 inch windows 10 profes	dedicated		geforce gtx 930m	2gb	intel	2.5ghz	intel core i7	6500u		ddr3l sdram	16gb	£315.97	dvd-rw	windows 10 pro	1 year warranty	15.6in	256gb	1920 x 1080	7hours
http://www.debenhamsplus.com/laptops/p/1174990/pc-specialist-defiance-iii-bd17-core-i7-7700hq-8gb-1tb-256gb-ssd-geforce-gtx-1060-17.3-inch-window	pc specialist defiance iii bd17 core i7-7700hq 8gb 1tb + 256gb ssd geforce gtx 1060 17.3 inch window	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.8ghz	intel core i7	7700hq	1tb		8gb	£274.97		windows 10		17.3in	256gb		
http://www.debenhamsplus.com/laptops/p/1174649/asus-x556ua-core-i7-7500-8gb-1tb-dvd-rw-15.6-inch-windows-10-laptop	asus x556ua core i7-7500 8gb 1tb dvd-rw 15.6 inch windows 10 laptop	integrated				intel	2.7ghz	intel core i7	7500u	1tb	ddr4 sdram	8gb	£114.97	dvd-rw	windows 10	1 year warranty	15.6in	1tb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1141247/hp-elitebook-840-g3-ultrabook-core-i5-6300u-2.4-ghz-win-7-pro-64-bit-8-gb-ram-256-gb-ssd-tcg-opal-encryption-2-self-encrypting-drive-14-tn-1920-x-1080-full-hd-	hp elitebook 840 g3 core i5-6300u 8gb 256gb ssd 14 inch windows 7 professional laptop	integrated				intel	2.4ghz	intel core i5	6300u			8gb	£371.97	no optical drive	windows 7 pro	1 year warranty	14in	256gb		
http://www.debenhamsplus.com/laptops/p/1207896/asus-fx553-core-i5-7300hq-8gb-1tb-128gb-ssd-geforce-gtx-1050-4gb-15.6-inch-dvd-rw-windows-10-gaming-laptop	asus fx553 core i5-7300hq 8gb 1tb + 128gb ssd geforce gtx 1050 4gb dvd-rw 15.6 inch full hd windows 10 gaming laptop	dedicated	nvidia	geforce gtx 1050		intel	2.5ghz	intel core i5	7300hq	1tb		8gb	£114.99	none	windows 10		15.6in	1tb		
http://www.debenhamsplus.com/laptops/p/799563/hp-3y-nextbusdayonsite-notebook-only-svc	hp 3y nextbusdayonsite notebook only svc											4gb	£269			extended service agreement				
http://www.debenhamsplus.com/laptops/p/1193161/acer-aspire-e15-e5-523-amd-a9-9410-8gb-1tb-128gb-ssd-15.6-inch-windows-10-laptop	acer aspire e15 e5-523 amd a9-9410 8gb 1tb 128gb ssd 15.6 inch windows 10 laptop	integrated				amd	2.9ghz	a9	9410	1tb	ddr4 sdram	8gb	£64.97	dvd-rw	windows 10	1 year warranty	15.6in	1tb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1185468/lenovo-ideapad-intel-pentium-3825u-8gb-1tb-15.6-inch-windows-10-laptop-purple	lenovo ideapad intel pentium 3825u 8gb 1tb 15.6 inch windows 10 laptop - purple	integrated				intel	1.9ghz	intel pentium	3825u	1tb	ddr3l sdram	8gb	£68.97	dvd-rw	windows 10	1 year warranty	15.6in	1tb	1366 x 768	4hours
http://www.debenhamsplus.com/laptops/p/1186895/dell-vostro-5468-core-i3-6006u-4gb-500gb-14-inch-windows-10-professional-laptop	dell vostro 5468 core i3-6006u 4gb 500gb 14 inch windows 10 professional laptop	integrated				intel	2ghz	intel core i3	6006u	500gb	ddr4 sdram	4gb	£24.97	no optical drive	windows 10 pro	1 year warranty	14in	500gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1205746/asus-transformer-core-i7-7500u-16gb-512gb-ssd-12.5-inch-windows-10-pro-2-in-1-touchscreen-laptop	asus transformer core i7-7500u 16gb 512gb ssd 12.5 inch windows 10 pro 2-in-1 touchscreen laptop	integrated				intel	2.7ghz	intel core i7	i7-7500u		lpddr3 sdram	16gb	£120.99	no optical drive	windows 10 pro	1 year warranty	12.5in	512gb	2160 x 1440	
