Resource URI|root.title|root.price|PackageContents.PackageContents|BatteryInformation.RemoteControllerBattery|MediaSupported.DecoderFormat|MediaSupported.Videoformat|MediaSupported.Audioformat|MediaSupported.Support5.1SurroundSoundOutput|General.Type|General.RAM|General.GPU|General.Brand|General.Model|General.Processor|General.CPU|General.Core|General.Color|General.RAMType|General.ROM|Custom.SSD|PowerRequirement.PowerInputVol|PowerRequirement.PowerAdapterOutput|PowerRequirement.PowerAdapterInput|PowerRequirement.PowerType|DimensionandWeight.Productweight|DimensionandWeight.Productsize(LxWxH)|ProductDetails.Antenna|ProductDetails.5GWiFi|ProductDetails.PowerComsumption|ProductDetails.PowerSupply|ProductDetails.Interface|ProductDetails.HDMIVersion|ProductDetails.Bluetooth|ProductDetails.RJ45PortSpeed|FirmwareInformation.WiFiChip|FirmwareInformation.SystemBit|General.MaximumExternalHardDrivesCapacity|General.System|ProductDetails.WIFI|ProductDetails.HDMIFunction
http://www.gearbest.com/tv-box-mini-pc/pp_633910.html|h96 tv box|$32.3|1 x h96 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english user manual ||h.263,h.264,h.265,hd mpeg4,realvideo8/9/10 |flv,m4v,mp4,pmp,rm,rmvb,rv,vob,vp6,vp8 |aac,ape,flac,m4a,mp3,ogg,rm,truehd,wav,wma |yes |tv box |1g ram |mali-400 ||h96 |rk3229 |arm cortex-a7 |quad core ||ddr3 |8g rom |||||digital power supply |0.2300 kg |12.30 x 12.30 x 2.30 cm / 4.84 x 4.84 x 0.91 inches |||10w |charge adapter ||2|unsupport |100m |ap6051 ||32gb |android 6.0 ||hdcp 
http://www.gearbest.com/tv-box-mini-pc/pp_612274.html|minix neo u9 - h tv box|$163.8|1 x minix neo u9 - h tv box, 1 x power adapter, 1 x otg cable, 1 x micro usb cable, 1 x hdmi cable, 1 x remote controller, 1 x antenna, 1 x english user manual |2 x aaa ( not included ) |||||tv box |2g ram |arm mali-t820mp3 |minix |neo u9 - h |amlogic s912-h |arm cortex-a53 |octa core |black ||16g rom |||5v 3a ||external power adapter mode |0.2780 kg |12.70 x 12.70 x 2.20 cm / 5 x 5 x 0.87 inches ||yes ||charge adapter |3.5mm audio,dc power port,hdmi,kensington lock,lan,microphone jack,otg,spdif,tf card,usb2.0 ||bluetooth 4.1 ||ap6335 ||64gb ||802.11 a/b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_555825.html|m8s - ii tv android box 4k xbmc 1000m ethernet|$65.98|1 x m8s - ii tv box, 1 x power adapter, 1 x remote controller, 1 x hdmi cable, 1 x english user manual |||||||||||||||||||||||||||||||||||||
http://www.gearbest.com/tv-box-mini-pc/pp_608446.html|mecool kiii pro internet tv box|$115.99|1 x mecool kiii pro tv box, 1 x remote control, 1 x power adapter, 1 x english manual |2 x aa ( not included ) |h.265 |4k,asf,avi,dat,flv,iso,mkv,mov,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma ||tv box |3g ram |arm mali-t820mp3 |mecool |kiii pro |amlogic s912 |amlogic s912 |octa core |black |ddr3 |16g rom |||12v 1a ||external power adapter mode |0.2600 kg |13.00 x 12.00 x 3.20 cm / 5.12 x 4.72 x 1.26 inches |||8w |charge adapter |av,dvb-s2,dvb-t2,hdmi,rj45,spdif,tf card,usb2.0 |2|bluetooth4.0 |1000m |bcm4335 |64bit |128gb |android 6.0 ||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_332292.html|k6 smart tv streaming media box android|$90.08|1 x k6 tv box, 1 x power adapter, 1 x hdmi cable, 1 x remote control, 1 x english manual ||"""hd mpeg1/2/4,hd avc/vc-1,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6 "|asf,avi,dat,flv,iso,mkv,mov,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,mp3,ogg,wav,wma ||tv box |2g |mali-450 mp ||k6 ||amlogic s812 |quad core |black ||8g ||||||0.740 kg |20.20 x 12.20 x 3.20 cm / 7.95 x 4.8 x 1.26 inches |yes |||charge adapter |av,hdmi,lan,optical,usb2.0 ||bluetooth4.0 |||||android 5.1.1 ||
http://www.gearbest.com/tv-box-mini-pc/pp_608471.html|dolamee d6 tv turner box|$51.83|1 x dolamee d6 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual |2 x aaa batteries ( not included ) |h.263,h.264,h.265,hd mpeg4 |asf,avi,dat,flv,iso,mkv,mov,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma |yes |tv box |2g ram |mali-450 |dolamee |d6 |s905x |cortex a53 |2.0ghz,quad core ||ddr3 |8g rom |||||external power adapter mode |0.1300 kg |10.30 x 10.30 x 2.00 cm / 4.06 x 4.06 x 0.79 inches ||||charge adapter |av,dc 5v,hdmi,lan,spdif,tf card,usb2.0 |2||||64bit ||android 6.0 ||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_612217.html|minix neo u9 - h tv box + minix a3 air mouse|$152.99|1 x minix neo u9 - h tv box, 1 x otg cable, 1 x power adapter, 1 x usb cable, 1 x hdmi cable, 1 x remote controller, 1 x antenna, 1 x minix a3 air mouse, 1 x usb receiver, 1 x english user manual |2 x aaa batteries ( not included ) |"""hd mpeg1/2/4,h.263,h.264,h.265 "|3gp,avi,flv,iso,m2ts,mkv,mov,mp4,mpeg,tp,ts,vob |aac,ddp,dts,flac,oga,ogg,wav,wma ||tv box |2g |arm mali-t820mp3 |minix |neo u9 - h |amlogic s912-h |cortex a53 |octa core ||ddr3 |16g |||||external power adapter mode |0.2780 kg |12.70 x 12.70 x 2.20 cm / 5 x 5 x 0.87 inches ||yes ||charge adapter |3.5mm audio,av,dc 5v,dc power port,hdmi,otg,rj45,spdif,tf card,usb2.0 |2|bluetooth 4.1 + edr |||64bit |64gb |android 6.0.1 ||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_484218.html|scishion v88 plus smart tv hd box android system|$28.99|1 x scishion v88 plus tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||h.264,h.265,realvideo8/9/10 |avi,dat,h.264,h.265,iso,mkv,mov,mp4,mpeg,mpg,rm,vc-1,vp8,vp9,wmv |aac,flac,mp3,ogg,rm,wma |yes |tv box |2g ram |mali-400 |scishion |v88 plus ||rk3229 |1.5ghz,quad core |black |ddr3 |8g rom |||5v 2a ||external power adapter mode |0.1430 kg |11.60 x 11.60 x 2.50 cm / 4.57 x 4.57 x 0.98 inches ||no ||charge adapter |av,dc power port,hdmi,rj45,sd card slot,spdif,usb2.0 |2|||6051p |32bit ||android 5.1,android 6.0 |802.11b/g/n |
http://www.gearbest.com/tv-box-mini-pc/pp_655688.html|x2 - a smart tv box|$29.99|1 x tv box, 1 x power adapter, 1 x hdmi cable, 1 x english user manual ||h.263,h.264,h.265,hd mpeg4 |avi,dat,h.265,iso,mkv,mp4,mpeg-1,mpeg-4,mpeg2,rm,wmv |aac,dts,flac,mp3,ogg,rm,wma |yes |tv box |1g ram |mali400mp2 |||allwinne h3 |arm cortex-a7 |quad core ||ddr3 |8g rom |||||external power adapter mode |0.1800 kg |11.00 x 11.00 x 17.50 cm / 4.33 x 4.33 x 6.89 inches ||no ||charge adapter |dc power port,hdmi,rj45,sd card slot,usb2.0 |2|unsupport |100m |ap8189 |32bit |64gb |android 4.4 ||
http://www.gearbest.com/tv-box-mini-pc/pp_624804.html|sunvell r69 tv box|$21.99|1 x tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter ||h.264 |avi,dat,iso,mkv,mov,mp4,mpeg,mpg,vc-1,wmv |aac,flac,mp3,ogg,rm,wma |no |tv box |1g |mali400mp2 |sunvell |r69 |allwinner h2 |arm cortex-a7 |quad core ||ddr3 |8g |||||external power adapter mode |0.2000 kg |9.00 x 9.50 x 1.80 cm / 3.54 x 3.74 x 0.71 inches |no |no |5w |charge adapter ||1.4|unsupport |100m |xr819 |32bit |32gb |android 6.0 ||hdcp 
http://www.gearbest.com/tv-box-mini-pc/pp_415611.html|sunvell t95x amlogic s905x android tv box|$45.54|1 x sunvell t95x tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||"""hd mpeg1/2/4,h.264,h.265,hd avc/vc-1,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6 "|asf,avi,dat,flv,iso,mkv,mov,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma |no |tv box |2g ram |mali-450 |sunvell |t95x |s905x |amlogic s905x |2.0ghz,quad core |black |ddr3 |8g rom |||||external power adapter mode |0.2000 kg |9.30 x 9.30 x 1.70 cm / 3.66 x 3.66 x 0.67 inches ||||charge adapter |av,dc power port,hdmi,rj45,tf card,usb2.0 |2||||64bit |500gb |android 6.0 ||
http://www.gearbest.com/tv-box-mini-pc/pp_614502.html|minix z83 - 4 tv box + minix k2 mini keyboard|$220.45|1 x minix z83 - 4 tv box, 11 x power adapter, 1 x hdmi cable, 1 x remote controller, 1 x antenna, 1 x english user manual |2 x aaa ( not included ) |h.263,h.264,h.265 |h.264,h.265 |aac,ac3,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma ||tv box |4g |intel hd graphic |minix |z83 - 4 ||intel atom x5-z8350 |quad core ||ddr3l |32g |||12v 3a ||external power adapter mode |0.9840 kg |12.70 x 12.70 x 2.40 cm / 5 x 5 x 0.94 inches ||||charge adapter |3.5mm audio,dc power port,ethernet,hdmi,mini dp ||support ||ap6255 |64bit ||windows 10 ||
http://www.gearbest.com/tv-box-mini-pc/pp_408546.html|mecool hm8 tv box amlogic s905x quad core|$29.99|1 x mecool hm8 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||"""hd mpeg1/2/4,h.265,hd avc/vc-1,hd mpeg1/2/4,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6 "|1080p,4k,asf,avc,avi,avs,dat,divx,flv,h.265,iso,mkv,mov,mpeg,mpeg1,mpeg2,mpeg4,mpg,rm,rmvb,ts,vc-1,vob,vp9 profile-2,wmv |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma ||tv box |1g ram |mali-450 |mecool |hm8 ||amlogic s905x |2.0ghz,quad core |golden |ddr3 |8g rom |||5v 2a ||external power adapter mode |0.1000 kg |9.80 x 9.80 x 2.50 cm / 3.86 x 3.86 x 0.98 inches ||||charge adapter |cvbs/l/r,dc power port,hdmi,rj45,tf card,usb2.0 ||||rtl8189 |64bit |32gb |android 6.0 |802.11b/g/n |
http://www.gearbest.com/tv-box-mini-pc/pp_622599.html|c8 player tv box|$42.93|1 x tv box , 1 x usb cable, 1 x remote control, 1 x power adapter ||h.263,h.264,h.265,hd mpeg4 |4k,h.264,h.265,mpeg-1,mpeg-4,vc-1,vp8 |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma |no |tv box |1g |mali-450mp2 ||c8 player |rk3328 |cortex a53 |1.5ghz ||ddr3 |8g |||||external power adapter mode |0.1000 kg |9.00 x 9.00 x 18.00 cm / 3.54 x 3.54 x 7.09 inches |yes ||3w - 5w |charge adapter |av,hdmi,rj45,spdif,tf card,usb 3.1,usb2.0 |2|unsupport |100m |reatek8189 |64bit |128gb |android 7.1 ||hdcp,hec 
http://www.gearbest.com/tv-box-mini-pc/pp_428522.html|beelink gt1 android tv box octa core amlogic s912|$59.99|1 x beelink gt1 tv box, 1 x infrared remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||avs,h.264/avc,h.265,realvideo8/9/10 |1080p,4k x 2k,avi,avs,dat,h.265,iso,mkv,mp4,mpeg,mpeg-1,mpeg-4,rm,vc-1,vp9-10 profile-2,wmv |aac,flac,mp3,ogg,rm,wma |no |tv box |2g |arm mali-t820mp3 |beelink |gt1 |amlogic s912 |amlogic s912 |2.0ghz,octa core |black |ddr3 |16g,32g |||||external power adapter mode |0.1800 kg |9.60 x 9.60 x 1.60 cm / 3.78 x 3.78 x 0.63 inches |yes |no ||charge adapter |dc 5v,hdmi,micro sd card slot,rj45,spdif,usb2.0 |2|bluetooth4.0 |||64bit |500gb |android 6.0 |802.11 a/b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_555828.html|x92 set top box android tv online player|$71.95|1 x x92 tv box android 6.0 online player, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english user manual ||h.264/avc,h.265,hd mpeg1/2/4,hd mpeg4 |1080p,3d,h.264,h.265,mpeg1,mpeg2,mpeg4,rm,vp9 |aac,flac,mp3,ogg,rm,wma |no |tv box |2g |arm mali-t820mp3 ||x92 ||amlogic s912,cortex a53 |2.0ghz,octa core |black |ddr3l |16g |||||external power adapter mode |0.1950 kg |16.50 x 11.50 x 2.50 cm / 6.5 x 4.53 x 0.98 inches |yes |yes ||charge adapter |av,dc 5v,ethernet,hdmi,optical,sd card slot,usb2.0 |2|bluetooth4.0 |1000mbps ||64bit |1tb |android 6.0 |802.11 a/b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_619406.html|mecool m8s pro tv box|$59.99|1 x mecool m8s pro android 7.1 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual |2 x aaa batteries ( not included ) |h.265 |avi,rm,rmvb,ts,vob |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma |yes |tv box |2g ram,3g ram |arm mali-t820mp3 |mecool |m8s pro |amlogic s912 |arm cortex-a53 |2.0ghz,octa core ||ddr4 |16g rom,32g rom |||||external power adapter mode |0.1100 kg |10.20 x 10.20 x 2.10 cm / 4.02 x 4.02 x 0.83 inches ||yes ||charge adapter |av,dc 5v,hdmi,lan,tf card,usb2.0 |2|bluetooth 4.1 ||qca9377 |64bit |32gb |||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_640687.html|alfawise z28 pro smart tv box|$43.99|1 x z28 pro rk3328 smart tv box, 1 x power charger, 1 x remote control, 1 x hdmi cable, 1 x english user manual ||h.264,h.265 |avs,mpeg-1,mpeg-4,mpeg2,mvc,rv,vc-1,vp6,vp8,vp9 |aac,ape,flac,m4a,mp3,oga,ogg,wav,wma ||tv box |2g ram |mali-450 |alfawise |z28 pro |rk3328 |arm cortex-a53 |1.5ghz,quad core |||16g rom |||5v 2a ||external power adapter mode |0.1200 kg |10.00 x 10.00 x 1.60 cm / 3.94 x 3.94 x 0.63 inches ||yes ||charge adapter |av,dc power port,hdmi,micro sd card slot,rj45,spdif,usb2.0,usb3.0 ||bluetooth4.0 |||64bit |64gb |android 7.1 |802.11 a/b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_612222.html|minix neo u9 - h octa core tv box + minix a2 lite air mouse|$162.41|1 x minix neo u9 - h tv box, 1 x otg cable, 1 x power adapter, 1 x usb cable, 1 x hdmi cable, 1 x remote controller, 1 x antenna, 1 x minix a2 lite air mouse, 1 x usb receiver, 1 x english user manual |2 x aaa batteries |"""hd mpeg1/2/4,h.263,h.264,h.265 "|3gp,avi,flv,iso,m2ts,mkv,mov,mp4,mpeg,mpg,tp,ts,vob |aac,ape,ddp,dts,flac,mp3,ogg,wav,wma |yes |tv box |2g |arm mali-t820mp3 |minix |neo u9 - h |s905x |cortex a53 |octa core ||ddr3 |16g |||||external power adapter mode |0.2780 kg |12.70 x 12.70 x 2.20 cm / 5 x 5 x 0.87 inches |yes |yes ||charge adapter |3.5mm audio,ant-in,dc 5v,dc power port,hdmi,otg,rj45,spdif,tf card,usb2.0 |2|bluetooth 4.1 + edr |1000m ||64bit |68gb |android 6.0.1 ||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_411166.html|m9s - z8 android tv streaming box quad core amlogic s905|$59.66|1 x m9s - z8 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||h.264,h.265,hd avc/vc-1,hd mpeg1/2/4,rm/rmvb,xvid/divx3/4/5/6 |asf,avi,dat,flv,mkv,mov,mpeg,rm,rmvb,ts,vob,wmv |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma ||tv box |2g |mali-450 ||m9s - z8 |amlogic s905 |amlogic s905 |2.0ghz,quad core |black |ddr3 |16g |||||external power adapter mode |0.1600 kg |14.00 x 10.00 x 3.00 cm / 5.51 x 3.94 x 1.18 inches ||yes ||charge adapter |av,dc power port,hdmi,rj45,sd card slot,spdif,usb2.0 ||bluetooth4.0 |||||android 5.1 ||
http://www.gearbest.com/tv-box-mini-pc/pp_612273.html|minix neo u9 - h tv box|$163.8|1 x minix neo u9 - h tv box, 1 x power adapter, 1 x otg cable, 1 x micro usb cable, 1 x hdmi cable, 1 x remote controller, 1 x antenna, 1 x english user manual |2 x aaa ( not included ) |||||tv box |2g ram |arm mali-t820mp3 |minix |neo u9 - h |amlogic s912-h |arm cortex-a53 |octa core |black ||16g rom |||5v 3a ||external power adapter mode |0.2780 kg |12.70 x 12.70 x 2.20 cm / 5 x 5 x 0.87 inches ||yes ||charge adapter |3.5mm audio,dc power port,hdmi,kensington lock,lan,microphone jack,otg,spdif,tf card,usb2.0 ||bluetooth 4.1 ||ap6335 ||64gb ||802.11 a/b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_464590.html|minix neo z83 - 4 fanless mini pc 64bit windows 10|$169.99|1 x minix neo z83 - 4 fanless mini pc, 1 x antenna, 1 x power adapter, 1 x hdmi cable, 1 x english manual ||h.264,h.265 |1080p,4k,4k x 2k |aac,acc,wav,wma |no |desktop,mini pc |4g |intel hd graphic |minix |neo z83 - 4 ||intel atom x5-z8350 |quad core |black |ddr3l |32g |||12v 3a ||external power adapter mode |0.3480 kg |12.20 x 12.20 x 2.50 cm / 4.8 x 4.8 x 0.98 inches |yes |yes ||charge adapter |3.5mm audio,dc power port,ethernet,hdmi,mini dp,tf card,usb2.0,usb3.0 |1.4|support |||64bit ||windows 10 |802.11 ac |
http://www.gearbest.com/tv-box-mini-pc/pp_658916.html|z69 tv box|$62.22|1 x z69 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||h.264,h.265 |4k,avc,h.265,mpeg1,mpeg2,mpeg4,rm,rmvb,vc-1,vp9-10 profile-2 |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma ||tv box |3g ram |mali-450 ||z69 |arm cortex a53 |amlogic s905x |quad core |black |ddr3 |32g rom |||||external power adapter mode |0.1650 kg |10.00 x 10.50 x 15.00 cm / 3.94 x 4.13 x 5.91 inches |no |no |0.5-7w |charge adapter |dc power port,otg,rj45,spdif,tf card,usb2.0 |2|bluetooth4.0 |100m |rtl8723bs |64bit |64gb |android 6.0 ||
http://www.gearbest.com/tv-box-mini-pc/pp_616043.html|scishion v88 mini tv box|$23.99|1 x tv box, 1 x power charger adapter, 1 x hdmi cable, 1 x ir remote control, 1 x english user manual ||h.264,h.265 |avi,dat,h.264,h.265,iso,mkv,mov,mp4,mpeg,mpg,rm,vc-1,wmv |aac,flac,mp3,oga,rm,wma |no |tv box |1g ram |mali-400 |scishion |v88 mini |rk3229 |rk3229 |quad core ||ddr3 |8g rom |||12v 5a ||external power adapter mode |0.0930 kg |10.00 x 10.00 x 1.60 cm / 3.94 x 3.94 x 0.63 inches |yes |no |5v 2a |charge adapter |av,dc power port,hdmi,spdif,tf card,usb2.0 |1.4|unsupport |100m |8723cs |32bit |32gb |android 6.0 ||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_633836.html|mecool m8s pro tv box|$69.99|1 x mecool m8s pro android 7.1 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual |2 x aaa batteries ( not included ) |h.265 |avi,rm,rmvb,ts,vob |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma |yes |tv box |2g ram,3g ram |arm mali-t820mp3 |mecool |m8s pro |amlogic s912 |arm cortex-a53 |2.0ghz,octa core ||ddr4 |16g rom,32g rom |||||external power adapter mode |0.1100 kg |10.20 x 10.20 x 2.10 cm / 4.02 x 4.02 x 0.83 inches ||yes ||charge adapter |av,dc 5v,hdmi,lan,tf card,usb2.0 |2|bluetooth 4.1 ||qca9377 |64bit |32gb |||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_619409.html|mecool m8s pro tv box|$59.59|1 x mecool m8s pro android 7.1 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual |2 x aaa batteries ( not included ) |h.265 |avi,rm,rmvb,ts,vob |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma |yes |tv box |2g ram,3g ram |arm mali-t820mp3 |mecool |m8s pro |amlogic s912 |arm cortex-a53 |2.0ghz,octa core ||ddr4 |16g rom,32g rom |||||external power adapter mode |0.1100 kg |10.20 x 10.20 x 2.10 cm / 4.02 x 4.02 x 0.83 inches ||yes ||charge adapter |av,dc 5v,hdmi,lan,tf card,usb2.0 |2|bluetooth 4.1 ||qca9377 |64bit |32gb |||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_235413.html|pipo x9 tv box 8.9 inch tablet mini pc|$127.74|1 x pipo x9 tv box, 1 x power adapter ||h.264,rm/rmvb |1080p,avs,h.263,h.264,mjpeg,mpeg1,mpeg2,mpeg4,mvc,vc-1,wmv |aac,ac-3,ape,flac,mp3,ogg,wav,wma ||tv box |2g ||pipo |x9 ||intel baytrail t z3736f |quad core |black ||32g |||||external power adapter mode |0.6390 kg |21.70 x 15.20 x 6.10 cm / 8.54 x 5.98 x 2.4 inches ||||charge adapter |3.5mm audio,dc power port,hdmi,micro usb,rj45,tf card,usb2.0 ||bluetooth4.0 ||||64gb |android 4.4,windows 10 |ieee 802.11 b/g/n |
http://www.gearbest.com/tv-box-mini-pc/pp_449443.html|scishion v99 android movie box for tv|$58.99|1 x scishion v99 android tv box, 1 x charger, 1 x hdmi cable, 1 x remote control ||h.264/avc,h.265,realvideo8/9/10 |1080p,4k x 2k,avi,dat,iso,mkv,mov,mp4,mpeg,mpg,rm,vc-1,vp9,wmv |aac,flac,mp3,ogg,rm,wma |yes |tv box |2g ram |arm mali-t820mp3 |scishion |v99 |amlogic s912 |arm cortex-a53 |2.0ghz |black |ddr2 |16g rom |||||external power adapter mode |0.1970 kg |12.00 x 12.00 x 2.50 cm / 4.72 x 4.72 x 0.98 inches ||yes ||charge adapter |dc 5v,hdmi,rj45,spdif,tf card,usb2.0 |1|bluetooth4.0 |||64bit |32gb |android 6.0 ||
http://www.gearbest.com/tv-box-mini-pc/pp_649685.html|zidoo x7 rk3328 smart tv box|$69.0|1 x tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x user manual ||h.263,h.264,h.265,hd mpeg4 |4k x 2k,h.264,h.265 |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma |yes |tv box |2g ram |mali-450mp2 |zidoo ||rk3328 |arm cortex-a53 |2.0ghz,quad core ||ddr3 |8g rom |||||external power adapter mode |0.2000 kg |10.90 x 10.90 x 2.00 cm / 4.29 x 4.29 x 0.79 inches |no ||5v 2a |charge adapter ||2|bluetooth 4.1 |100m |ap6255 |64bit |64gb |android 7.1 ||hdcp 
http://www.gearbest.com/tv-box-mini-pc/pp_494223.html|sunvell t95k pro android 7.1 tv box|$56.99|1 x sunvell t95k pro tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||h.264,h.265,hd avc/vc-1,realvideo8/9/10,rm/rmvb,xvid/divx4/5/6 |4k x 2k,asf,avi,dat,flv,iso,mkv,mov,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma |yes |tv box |2g ram |arm mali-t820mp3 |sunvell |t95k pro |amlogic s912 |amlogic s912 |2.0ghz |assorted color |ddr3 |16g rom |||||external power adapter mode |0.2500 kg |13.00 x 13.00 x 3.00 cm / 5.12 x 5.12 x 1.18 inches ||yes ||charge adapter |av,dc 5v,hdmi,optical,rj45,usb2.0 |2|bluetooth4.0 |||64bit ||android 7.1 ||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_408547.html|mecool hm8 tv box amlogic s905x quad core|$29.99|1 x mecool hm8 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||"""hd mpeg1/2/4,h.265,hd avc/vc-1,hd mpeg1/2/4,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6 "|1080p,4k,asf,avc,avi,avs,dat,divx,flv,h.265,iso,mkv,mov,mpeg,mpeg1,mpeg2,mpeg4,mpg,rm,rmvb,ts,vc-1,vob,vp9 profile-2,wmv |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma ||tv box |1g ram |mali-450 |mecool |hm8 ||amlogic s905x |2.0ghz,quad core |golden |ddr3 |8g rom |||5v 2a ||external power adapter mode |0.1000 kg |9.80 x 9.80 x 2.50 cm / 3.86 x 3.86 x 0.98 inches ||||charge adapter |cvbs/l/r,dc power port,hdmi,rj45,tf card,usb2.0 ||||rtl8189 |64bit |32gb |android 6.0 |802.11b/g/n |
http://www.gearbest.com/tv-box-mini-pc/pp_288825.html|beelink bt3 intel mini pc nuc|$143.48|1 x beelink bt3 intel mini nuc pc, 1 x hdmi cable, 1 x power adapter, 1 x english manual |||mov,mpeg-1,mpeg-4,mpeg2,mpg,rm,rmvb,wmv |aac,flac,ogg,rm,wav,wma ||tv box |2g |intel hd graphic(gen7) |beelink |intel bt3 ||intel atom cherry trail x5-z8300 |quad core |black |||||||external power adapter mode |0.4500 kg |12.00 x 12.00 x 2.40 cm / 4.72 x 4.72 x 0.94 inches ||||charge adapter |dc power port,hdmi,microphone jack,rj45,sd card slot,usb2.0,usb3.0 ||bluetooth4.0 |||32bit |128gb |windows 10 |802.11 a/b/g/n |
http://www.gearbest.com/tv-box-mini-pc/pp_569439.html|voyo v1 mini pc intel pentium n4200|$215.99|1 x voyo v1 mini pc, 1 x hdmi cable, 1 x power adapter, 1 x english manual |aaa |h.263,h.264 |4k,4k x 2k |aac |yes |mini pc |4g ram |intel hd graphic |voyo |v1 ||intel pentium n4200 |quad core |golden,rose gold,royal blue |ddr3l |32g rom |120gb ||||external power adapter mode |0.4000 kg |12.00 x 12.00 x 2.80 cm / 4.72 x 4.72 x 1.1 inches ||no |12w |charge adapter |3.5mm audio,dc power port,mini hdmi female,rj45,tf card,usb3.0 |1.4|unsupport |1000m |yes |64bit |512gb |windows 10.1 ||
http://www.gearbest.com/tv-box-mini-pc/pp_275099.html|minix neo u1 tv box android 5.1.1|$125.84|1 x minix neo u1 tv box, 1 x antenna, 1 x power adapter, 1 x usb cable, 1 x hdmi cable, 1 x otg cable, 1 x remote controller, 1 x air mouse, 1 x usb receiver, 1 x english manual for tv box, 1 x english manual for air mouse |||avc,avi,dat,divx,flv,h.264,h.265,hdmov,m4v,mkv,mov,mp4,mpeg,mpeg-1,mpeg2,mpeg4,mpg,pmp,rm,rmvb,tp,vob,wmv |aac,ac3,ape,flac,mp3,ogg,wma |yes |tv box |2g |mali-450 |minix |neo u1 ||amlogic s905 |quad core |black |ddr3 |16g |||||external power adapter mode |0.278 kg |12.70 x 12.70 x 2.20 cm / 5 x 5 x 0.87 inches |yes |yes ||charge adapter |3.5mm audio,dc power port,hdmi,lan,otg,spdif,tf card,usb2.0 |2|bluetooth 4.1 + edr |||64bit |500gb |android 5.1.1 |802.11 ac |
